domain_id	length	sccs	superfamily	species_id
d3c9fa2	322	d.159.1.2	d.159.1	3c9f
d1g5ba_	219	d.159.1.3	d.159.1	1g5b
d3e7aa_	293	d.159.1.3	d.159.1	3e7a
d4f0za_	198	d.159.1.3	d.159.1	4f0z
d1auia_	378	d.159.1.3	d.159.1	1aui
d3h63a_	315	d.159.1.3	d.159.1	3h63
d3dsda_	333	d.159.1.4	d.159.1	3dsd
d1nnwa_	251	d.159.1.5	d.159.1	1nnw
d2gjua_	252	d.159.1.5	d.159.1	2gju
d1uf3a_	228	d.159.1.6	d.159.1	1uf3
d2yvta1	257	d.159.1.6	d.159.1	2yvt
d1su1a_	184	d.159.1.7	d.159.1	1su1
d1s3la_	165	d.159.1.7	d.159.1	1s3l
d3ck2a1	173	d.159.1.7	d.159.1	3ck2
d5gtua1	181	d.159.1.7	d.159.1	5gtu
d1z2wa1	182	d.159.1.7	d.159.1	1z2w
d1t71a_	281	d.159.1.9	d.159.1	1t71
d1t70a_	255	d.159.1.9	d.159.1	1t70
d3d03a_	274	d.159.1.11	d.159.1	3d03
d2hy1a1	227	d.159.1.11	d.159.1	2hy1
d2nxfa1	314	d.159.1.12	d.159.1	2nxf
d4b2oa_	264	d.159.1.0	d.159.1	4b2o
d1f89a_	271	d.160.1.1	d.160.1	1f89
d1emsa2	271	d.160.1.1	d.160.1	1ems
d1uf5a_	303	d.160.1.2	d.160.1	1uf5
d3ivza_	261	d.160.1.2	d.160.1	3ivz
d5h8ia_	296	d.160.1.0	d.160.1	5h8i
d2e11a_	265	d.160.1.0	d.160.1	2e11
d1i7qa_	517	d.161.1.1	d.161.1	1i7q
d1qdla_	415	d.161.1.1	d.161.1	1qdl
d1k0ga_	420	d.161.1.1	d.161.1	1k0g
d2g5fa1	430	d.161.1.1	d.161.1	2g5f
d3loga_	435	d.161.1.1	d.161.1	3log
d2fn1a2	407	d.161.1.1	d.161.1	2fn1
d2fn0a1	408	d.161.1.1	d.161.1	2fn0
d3bzna_	430	d.161.1.1	d.161.1	3bzn
d1hyha2	158	d.162.1.1	d.162.1	1hyh
d2x0ia2	151	d.162.1.1	d.162.1	2x0i
d1llda2	170	d.162.1.1	d.162.1	1lld
d1y6ja2	158	d.162.1.1	d.162.1	1y6j
d1ldma2	169	d.162.1.1	d.162.1	1ldm
d1ez4a2	171	d.162.1.1	d.162.1	1ez4
d1t2da2	165	d.162.1.1	d.162.1	1t2d
d1guza2	163	d.162.1.1	d.162.1	1guz
d2cmda2	167	d.162.1.1	d.162.1	2cmd
d1o6za2	160	d.162.1.1	d.162.1	1o6z
d1y7ta2	173	d.162.1.1	d.162.1	1y7t
d1hyea2	162	d.162.1.1	d.162.1	1hye
d4al4a2	172	d.162.1.1	d.162.1	4al4
d1s6ya2	247	d.162.1.2	d.162.1	1s6y
d1up7a2	250	d.162.1.2	d.162.1	1up7
d1obba2	307	d.162.1.2	d.162.1	1obb
d1u8xx2	269	d.162.1.2	d.162.1	1u8x
d3fefa2	265	d.162.1.2	d.162.1	3fef
d2d4aa2	167	d.162.1.0	d.162.1	2d4a
d3dl2a2	150	d.162.1.0	d.162.1	3dl2
d3fi9a2	180	d.162.1.0	d.162.1	3fi9
d1f44a2	206	d.163.1.1	d.163.1	1f44
d1p4ea2	275	d.163.1.1	d.163.1	1p4e
d1aiha_	170	d.163.1.1	d.163.1	1aih
d1ae9a_	171	d.163.1.1	d.163.1	1ae9
d5c6ka_	165	d.163.1.1	d.163.1	5c6k
d1a0pa2	180	d.163.1.1	d.163.1	1a0p
d1k4ta2	263	d.163.1.2	d.163.1	1k4t
d1a41a_	221	d.163.1.2	d.163.1	1a41
d1ozja_	126	d.164.1.1	d.164.1	1ozj
d3ctka1	246	d.165.1.1	d.165.1	3ctk
d1rl0a_	255	d.165.1.1	d.165.1	1rl0
d1hwma_	251	d.165.1.1	d.165.1	1hwm
d1m2ta_	248	d.165.1.1	d.165.1	1m2t
d2zr1a_	250	d.165.1.1	d.165.1	2zr1
d3px8x_	258	d.165.1.1	d.165.1	3px8
d3bwha_	244	d.165.1.1	d.165.1	3bwh
d2z4ua_	261	d.165.1.1	d.165.1	2z4u
d1r4pa_	281	d.165.1.2	d.165.1	1r4p
d3ktza_	251	d.165.1.0	d.165.1	3ktz
d2g5xa_	234	d.165.1.0	d.165.1	2g5x
d1yqya2	286	d.166.1.1	d.166.1	1yqy
d2a5db1	186	d.166.1.1	d.166.1	2a5d
d1s5da_	218	d.166.1.1	d.166.1	1s5d
d1f0la2	187	d.166.1.1	d.166.1	1f0l
d1giqa1	207	d.166.1.1	d.166.1	1giq
d1r45a_	201	d.166.1.1	d.166.1	1r45
d1ojqa_	212	d.166.1.1	d.166.1	1ojq
d1ikpa2	212	d.166.1.1	d.166.1	1ikp
d1prta_	224	d.166.1.1	d.166.1	1prt
d1qs1a1	205	d.166.1.1	d.166.1	1qs1
d1qs1a2	197	d.166.1.1	d.166.1	1qs1
d4dv8a1	286	d.166.1.1	d.166.1	4dv8
d2c8ee_	200	d.166.1.1	d.166.1	2c8e
d4h03a1	209	d.166.1.1	d.166.1	4h03
d4h0ya2	204	d.166.1.1	d.166.1	4h0y
d1a26a2	216	d.166.1.2	d.166.1	1a26
d1gy0a_	223	d.166.1.3	d.166.1	1gy0
d1gxya_	223	d.166.1.3	d.166.1	1gxy
d1s21a_	165	d.166.1.4	d.166.1	1s21
d1wfxa_	180	d.166.1.5	d.166.1	1wfx
d2auaa1	192	d.166.1.6	d.166.1	2aua
d2o0qa1	113	d.166.1.7	d.166.1	2o0q
d6e3aa_	180	d.166.1.0	d.166.1	6e3a
d4gv2a2	211	d.166.1.0	d.166.1	4gv2
d7aaca2	215	d.166.1.0	d.166.1	7aac
d1xeoa_	165	d.167.1.1	d.167.1	1xeo
d1y6ha_	177	d.167.1.1	d.167.1	1y6h
d1rl4a_	154	d.167.1.1	d.167.1	1rl4
d1v3ya_	170	d.167.1.1	d.167.1	1v3y
d5hgwa1	171	d.167.1.0	d.167.1	5hgw
d3g5ka1	180	d.167.1.0	d.167.1	3g5k
d3e3ua_	196	d.167.1.0	d.167.1	3e3u
d4dr8a_	188	d.167.1.0	d.167.1	4dr8
d1jnra3	145	d.168.1.1	d.168.1	1jnr
d1y0pa3	143	d.168.1.1	d.168.1	1y0p
d2bs2a3	121	d.168.1.1	d.168.1	2bs2
d1chua3	116	d.168.1.1	d.168.1	1chu
d1tdqb_	126	d.169.1.1	d.169.1	1tdq
d3bdwa_	123	d.169.1.1	d.169.1	3bdw
d1g1ta1	118	d.169.1.1	d.169.1	1g1t
d1kg0c_	136	d.169.1.1	d.169.1	1kg0
d1h8ua_	115	d.169.1.1	d.169.1	1h8u
d1jzna_	135	d.169.1.1	d.169.1	1jzn
d1wmza_	140	d.169.1.1	d.169.1	1wmz
d1byfa_	123	d.169.1.1	d.169.1	1byf
d1qdda_	144	d.169.1.1	d.169.1	1qdd
d1t8ca1	143	d.169.1.1	d.169.1	1t8c
d1egia_	129	d.169.1.1	d.169.1	1egi
d1qo3c_	128	d.169.1.1	d.169.1	1qo3
d1hq8a_	123	d.169.1.1	d.169.1	1hq8
d1gz2a_	139	d.169.1.1	d.169.1	1gz2
d1ypqa1	131	d.169.1.1	d.169.1	1ypq
d1j34a_	129	d.169.1.1	d.169.1	1j34
d1jwib_	123	d.169.1.1	d.169.1	1jwi
d1v7pb_	127	d.169.1.1	d.169.1	1v7p
d1pwba1	121	d.169.1.1	d.169.1	1pwb
d3hupa_	121	d.169.1.1	d.169.1	3hup
d3l9jc_	130	d.169.1.1	d.169.1	3l9j
d3bdwb_	116	d.169.1.1	d.169.1	3bdw
d3fd4a_	140	d.169.1.1	d.169.1	3fd4
d3g8ka_	127	d.169.1.1	d.169.1	3g8k
d1prtb2	86	d.169.1.2	d.169.1	1prt
d3c0na1	83	d.169.1.2	d.169.1	3c0n
d1f00i3	98	d.169.1.3	d.169.1	1f00
d1cwva5	100	d.169.1.3	d.169.1	1cwv
d2pf5a_	88	d.169.1.4	d.169.1	2pf5
d2jcqa_	149	d.169.1.4	d.169.1	2jcq
d1koea_	172	d.169.1.5	d.169.1	1koe
d1t61a1	109	d.169.1.6	d.169.1	1t61
d1t61a2	111	d.169.1.6	d.169.1	1t61
d1z70x_	276	d.169.1.7	d.169.1	1z70
d1yu0a2	210	d.169.1.8	d.169.1	1yu0
d3alua_	157	d.169.1.0	d.169.1	3alu
d3alud_	157	d.169.1.0	d.169.1	3alu
d3c22a_	130	d.169.1.0	d.169.1	3c22
d3p5ga_	128	d.169.1.0	d.169.1	3p5g
d2c6ua_	122	d.169.1.0	d.169.1	2c6u
d3ff7c_	112	d.169.1.0	d.169.1	3ff7
d3m9za_	124	d.169.1.0	d.169.1	3m9z
d2ox9a_	130	d.169.1.0	d.169.1	2ox9
d3ff9a1	114	d.169.1.0	d.169.1	3ff9
d5aoha_	265	d.169.1.0	d.169.1	5aoh
d1z8ga2	110	d.170.1.2	d.170.1	1z8g
d1mwpa_	96	d.170.2.1	d.170.2	1mwp
d1fzcb1	259	d.171.1.1	d.171.1	1fzc
d1lwuc1	262	d.171.1.1	d.171.1	1lwu
d2wnpf_	217	d.171.1.0	d.171.1	2wnp
d6euaa1	201	d.171.1.0	d.171.1	6eua
d2nxya1	304	d.172.1.1	d.172.1	2nxy
d1mska_	327	d.173.1.1	d.173.1	1msk
d4fvya_	397	d.174.1.1	d.174.1	4fvy
d3n5wa_	407	d.174.1.1	d.174.1	3n5w
d1vqqa2	188	d.175.1.1	d.175.1	1vqq
d1qmea3	82	d.175.1.1	d.175.1	1qme
d3equa1	103	d.175.1.0	d.175.1	3equ
d1xdya_	263	d.176.1.1	d.176.1	1xdy
d2a9da2	246	d.176.1.1	d.176.1	2a9d
d1gtta1	213	d.177.1.1	d.177.1	1gtt
d1gtta2	208	d.177.1.1	d.177.1	1gtt
d1sawa_	206	d.177.1.1	d.177.1	1saw
d1hyoa2	298	d.177.1.1	d.177.1	1hyo
d1nkqa_	247	d.177.1.1	d.177.1	1nkq
d2wqta_	262	d.177.1.1	d.177.1	2wqt
d6foha_	213	d.177.1.1	d.177.1	6foh
d3s52a_	218	d.177.1.1	d.177.1	3s52
d2eb4a_	261	d.177.1.0	d.177.1	2eb4
d5d2ka_	263	d.177.1.0	d.177.1	5d2k
d4esma_	276	d.178.1.1	d.178.1	4esm
d1ltza_	274	d.178.1.1	d.178.1	1ltz
d1j8ua_	307	d.178.1.1	d.178.1	1j8u
d1dqaa4	292	d.179.1.1	d.179.1	1dqa
d1r31a2	266	d.179.1.1	d.179.1	1r31
d16vpa_	311	d.180.1.1	d.180.1	16vp
d1bdfa2	121	d.181.1.1	d.181.1	1bdf
d4c2mc2	146	d.181.1.1	d.181.1	4c2m
d1twfc2	131	d.181.1.1	d.181.1	1twf
d1el6a_	208	d.182.1.1	d.182.1	1el6
d2fsya1	280	d.183.1.1	d.183.1	2fsy
d2ft1a1	280	d.183.1.1	d.183.1	2ft1
d1xg0a_	76	d.184.1.1	d.184.1	1xg0
d1jyoe_	102	d.184.1.2	d.184.1	1jyo
d1l2wi_	57	d.184.1.2	d.184.1	1l2w
d1ppji_	43	d.184.1.3	d.184.1	1ppj
d3cx5a1	213	d.185.1.1	d.185.1	3cx5
d3cx5a2	218	d.185.1.1	d.185.1	3cx5
d1ppja1	232	d.185.1.1	d.185.1	1ppj
d1ppja2	209	d.185.1.1	d.185.1	1ppj
d3cx5b1	202	d.185.1.1	d.185.1	3cx5
d3cx5b2	150	d.185.1.1	d.185.1	3cx5
d1ppjb1	219	d.185.1.1	d.185.1	1ppj
d1ppjb2	204	d.185.1.1	d.185.1	1ppj
d1hr6a1	220	d.185.1.1	d.185.1	1hr6
d1hr6a2	237	d.185.1.1	d.185.1	1hr6
d1hr6b2	217	d.185.1.1	d.185.1	1hr6
d2fgea1	258	d.185.1.1	d.185.1	2fge
d2fgea2	196	d.185.1.1	d.185.1	2fge
d2fgea3	268	d.185.1.1	d.185.1	2fge
d2fgea4	257	d.185.1.1	d.185.1	2fge
d1q2la1	229	d.185.1.1	d.185.1	1q2l
d1q2la2	228	d.185.1.1	d.185.1	1q2l
d1q2la3	240	d.185.1.1	d.185.1	1q2l
d1q2la4	240	d.185.1.1	d.185.1	1q2l
d1j98a_	154	d.185.1.2	d.185.1	1j98
d1j6wa_	161	d.185.1.2	d.185.1	1j6w
d5e68a_	166	d.185.1.2	d.185.1	5e68
d1hywa_	58	d.186.1.1	d.186.1	1hyw
d2hg7a1	60	d.186.2.1	d.186.2	2hg7
d1jb0d_	138	d.187.1.1	d.187.1	1jb0
d2cqma1	109	d.188.1.1	d.188.1	2cqm
d1gd8a_	105	d.188.1.1	d.188.1	1gd8
d1h6ha_	143	d.189.1.1	d.189.1	1h6h
d1kq6a_	140	d.189.1.1	d.189.1	1kq6
d1xtea_	116	d.189.1.1	d.189.1	1xte
d1ocsa_	132	d.189.1.1	d.189.1	1ocs
d1kmda_	117	d.189.1.1	d.189.1	1kmd
d4hasa_	104	d.189.1.0	d.189.1	4has
d2ar5a1	114	d.189.1.0	d.189.1	2ar5
d4az9a1	102	d.189.1.0	d.189.1	4az9
d1tt8a_	164	d.190.1.1	d.190.1	1tt8
d2pkha1	141	d.190.1.2	d.190.1	2pkh
d2ooia1	157	d.190.1.2	d.190.1	2ooi
d2ikka1	143	d.190.1.2	d.190.1	2ikk
d2fa1a1	158	d.190.1.2	d.190.1	2fa1
d3cnva1	156	d.190.1.2	d.190.1	3cnv
d2ra5a1	150	d.190.1.2	d.190.1	2ra5
d2p19a1	148	d.190.1.2	d.190.1	2p19
d3ddva1	121	d.190.1.2	d.190.1	3ddv
d3bwga2	145	d.190.1.2	d.190.1	3bwg
d2ogga1	144	d.190.1.2	d.190.1	2ogg
d2nwia1	160	d.190.1.3	d.190.1	2nwi
d3lhea_	124	d.190.1.0	d.190.1	3lhe
d3hfia_	137	d.190.1.0	d.190.1	3hfi
d3f8la_	162	d.190.1.0	d.190.1	3f8l
d1g2ra_	94	d.192.1.1	d.192.1	1g2r
d1vzya1	233	d.193.1.1	d.193.1	1vzy
d1hw7a_	229	d.193.1.1	d.193.1	1hw7
d1vq0a1	230	d.193.1.1	d.193.1	1vq0
d1hq0a_	295	d.194.1.1	d.194.1	1hq0
d1xfja_	256	d.194.1.2	d.194.1	1xfj
d1z9ta_	240	d.194.1.2	d.194.1	1z9t
d1t8ha_	272	d.194.1.2	d.194.1	1t8h
d2f9zc1	152	d.194.1.3	d.194.1	2f9z
d1hufa_	123	d.195.1.1	d.195.1	1huf
d1fn9a_	365	d.196.1.1	d.196.1	1fn9
d1dl5a2	104	d.197.1.1	d.197.1	1dl5
d1xkpb1	121	d.198.1.1	d.198.1	1xkp
d1xkpc1	126	d.198.1.1	d.198.1	1xkp
d1ttwa_	118	d.198.1.1	d.198.1	1ttw
d1k3sa_	109	d.198.1.1	d.198.1	1k3s
d2fm8a1	134	d.198.1.1	d.198.1	2fm8
d1ry9a_	133	d.198.1.1	d.198.1	1ry9
d1jyoa_	130	d.198.1.1	d.198.1	1jyo
d1jyaa_	117	d.198.1.1	d.198.1	1jya
d4gf3a_	123	d.198.1.1	d.198.1	4gf3
d2plga1	152	d.198.1.2	d.198.1	2plg
d3epua_	134	d.198.1.0	d.198.1	3epu
d1k8kd1	120	d.198.2.1	d.198.2	1k8k
d1k8kd2	164	d.198.2.1	d.198.2	1k8k
d1k8kf_	167	d.198.2.1	d.198.2	1k8k
d2a1va1	131	d.198.3.1	d.198.3	2a1v
d2fkia1	118	d.198.3.1	d.198.3	2fki
d2i8da1	121	d.198.4.1	d.198.4	2i8d
d2g7ja1	112	d.198.5.1	d.198.5	2g7j
d2od0a1	103	d.198.5.2	d.198.5	2od0
d1kafa_	108	d.199.1.1	d.199.1	1kaf
d1m1xb3	85	d.200.1.1	d.200.1	1m1x
d1kvna_	104	d.201.1.1	d.201.1	1kvn
d1jida_	114	d.201.1.1	d.201.1	1jid
d1lnga_	87	d.201.1.1	d.201.1	1lng
d3dlua1	92	d.201.1.0	d.201.1	3dlu
d1k0ra4	104	d.202.1.1	d.202.1	1k0r
d1hh2p4	126	d.202.1.1	d.202.1	1hh2
d1saua_	114	d.203.1.1	d.203.1	1sau
d1l4sa_	112	d.204.1.1	d.204.1	1l4s
d2ywqa1	89	d.204.1.1	d.204.1	2ywq
d4fyla1	91	d.204.1.0	d.204.1	4fyl
d1jg5a_	83	d.205.1.1	d.205.1	1jg5
d7acca_	83	d.205.1.1	d.205.1	7acc
d4gt9a1	213	d.207.1.1	d.207.1	4gt9
d1jw3a_	140	d.208.1.1	d.208.1	1jw3
d1jbia_	100	d.209.1.1	d.209.1	1jbi
d1k92a2	256	d.210.1.1	d.210.1	1k92
d1vl2a2	228	d.210.1.1	d.210.1	1vl2
d1uoha_	223	d.211.1.1	d.211.1	1uoh
d1ycsb1	130	d.211.1.1	d.211.1	1ycs
d1n11a_	404	d.211.1.1	d.211.1	1n11
d1k1aa_	228	d.211.1.1	d.211.1	1k1a
d1a5ea_	220	d.211.1.1	d.211.1	1a5e
d1bd8a_	156	d.211.1.1	d.211.1	1bd8
d1awcb_	153	d.211.1.1	d.211.1	1awc
d1iknd_	215	d.211.1.1	d.211.1	1ikn
d2fo1e1	277	d.211.1.1	d.211.1	2fo1
d1s70b_	291	d.211.1.1	d.211.1	1s70
d1dcqa1	154	d.211.1.1	d.211.1	1dcq
d1wdya_	285	d.211.1.1	d.211.1	1wdy
d1sw6a_	254	d.211.1.1	d.211.1	1sw6
d1oy3d_	220	d.211.1.1	d.211.1	1oy3
d4duia1	156	d.211.1.1	d.211.1	4dui
d2dzna_	226	d.211.1.1	d.211.1	2dzn
d2f8ya_	215	d.211.1.1	d.211.1	2f8y
d3c5ra2	122	d.211.1.1	d.211.1	3c5r
d3aaac_	117	d.211.1.1	d.211.1	3aaa
d6ghmc1	136	d.211.1.1	d.211.1	6ghm
d3deoa2	89	d.211.1.1	d.211.1	3deo
d5d66a1	91	d.211.1.0	d.211.1	5d66
d5d66a2	100	d.211.1.0	d.211.1	5d66
d3twra_	157	d.211.1.0	d.211.1	3twr
d3eu9a1	231	d.211.1.0	d.211.1	3eu9
d2b0oe2	142	d.211.1.0	d.211.1	2b0o
d3b95a1	234	d.211.1.0	d.211.1	3b95
d5eida_	123	d.211.1.0	d.211.1	5eid
d1lm7a_	238	d.211.2.1	d.211.2	1lm7
d1lm5a_	189	d.211.2.1	d.211.2	1lm5
d5dzza1	246	d.211.2.0	d.211.2	5dzz
d1tola2	91	d.212.1.1	d.212.1	1tol
d1u07a_	90	d.212.1.2	d.212.1	1u07
d1lg7a_	164	d.213.1.1	d.213.1	1lg7
d1iqoa_	88	d.214.1.1	d.214.1	1iqo
d1gxja_	161	d.215.1.1	d.215.1	1gxj
d2r7ja2	142	d.216.1.1	d.216.1	2r7j
d2gu0a1	142	d.216.1.0	d.216.1	2gu0
d1oqja_	90	d.217.1.1	d.217.1	1oqj
d1knya2	125	d.218.1.1	d.218.1	1kny
d2fmpa3	187	d.218.1.2	d.218.1	2fmp
d2bcqa3	190	d.218.1.2	d.218.1	2bcq
d1jqra_	174	d.218.1.2	d.218.1	1jqr
d1jmsa4	205	d.218.1.2	d.218.1	1jms
d2q66a2	197	d.218.1.3	d.218.1	2q66
d1vfga2	127	d.218.1.4	d.218.1	1vfg
d1miwa2	130	d.218.1.4	d.218.1	1miw
d1ou5a2	140	d.218.1.4	d.218.1	1ou5
d1no5a_	100	d.218.1.5	d.218.1	1no5
d1ylqa1	90	d.218.1.5	d.218.1	1ylq
d1wota_	98	d.218.1.5	d.218.1	1wot
d1px5a2	183	d.218.1.6	d.218.1	1px5
d1r89a2	142	d.218.1.7	d.218.1	1r89
d2be3a1	203	d.218.1.8	d.218.1	2be3
d1vj7a2	154	d.218.1.8	d.218.1	1vj7
d5deca_	188	d.218.1.8	d.218.1	5dec
d1v4aa2	277	d.218.1.9	d.218.1	1v4a
d2b4va2	259	d.218.1.10	d.218.1	2b4v
d2fcla1	157	d.218.1.11	d.218.1	2fcl
d2id1a1	120	d.218.1.12	d.218.1	2id1
d2o5aa1	108	d.218.1.12	d.218.1	2o5a
d2pbea2	118	d.218.1.13	d.218.1	2pbe
d2nrka1	165	d.218.1.14	d.218.1	2nrk
d7bl46_	102	d.218.1.0	d.218.1	7bl4
d6ewza_	202	d.218.1.0	d.218.1	6ewz
d1a6qa2	295	d.219.1.1	d.219.1	1a6q
d1txoa_	235	d.219.1.1	d.219.1	1txo
d3fxka1	295	d.219.1.1	d.219.1	3fxk
d2jfra_	234	d.219.1.0	d.219.1	2jfr
d2j82a_	221	d.219.1.0	d.219.1	2j82
d3ar4a4	239	d.220.1.1	d.220.1	3ar4
d1wpga3	239	d.220.1.1	d.220.1	1wpg
d2b8ea2	113	d.220.1.1	d.220.1	2b8e
d2a29a_	136	d.220.1.1	d.220.1	2a29
d1j8ba_	92	d.222.1.1	d.222.1	1j8b
d3f42a1	86	d.222.1.0	d.222.1	3f42
d1mbya_	75	d.223.1.1	d.223.1	1mby
d2ogqa1	124	d.223.1.2	d.223.1	2ogq
d2ogqa2	87	d.223.1.2	d.223.1	2ogq
d3g0ma_	138	d.224.1.1	d.224.1	3g0m
d1vqza1	88	d.224.1.3	d.224.1	1vqz
d3a7ra2	91	d.224.1.3	d.224.1	3a7r
d1x2ga1	91	d.224.1.3	d.224.1	1x2g
d6a6fa1	133	d.224.1.0	d.224.1	6a6f
d7c8na_	127	d.224.1.0	d.224.1	7c8n
d2qq4a_	138	d.224.1.0	d.224.1	2qq4
d1iwga5	92	d.225.1.1	d.225.1	1iwg
d1iwga6	88	d.225.1.1	d.225.1	1iwg
d1mk0a_	97	d.226.1.1	d.226.1	1mk0
d2opla1	181	d.227.1.1	d.227.1	2opl
d1lqla_	141	d.227.1.1	d.227.1	1lql
d1ukka_	141	d.227.1.1	d.227.1	1ukk
d2onfa1	139	d.227.1.1	d.227.1	2onf
d2d7va1	155	d.227.1.1	d.227.1	2d7v
d2pn2a1	132	d.227.1.1	d.227.1	2pn2
d1ml8a_	131	d.227.1.2	d.227.1	1ml8
d2bjoa_	135	d.227.1.0	d.227.1	2bjo
d3eera_	140	d.227.1.0	d.227.1	3eer
d1wy5a2	95	d.229.1.1	d.229.1	1wy5
d1ni5a4	88	d.229.1.1	d.229.1	1ni5
d1y14b2	68	d.230.1.1	d.230.1	1y14
d1go3e2	78	d.230.1.1	d.230.1	1go3
d4c2mg1	113	d.230.1.2	d.230.1	4c2m
d2cc6a_	64	d.230.2.1	d.230.2	2cc6
d2vyxa_	67	d.230.2.1	d.230.2	2vyx
d2fmaa1	57	d.230.3.1	d.230.3	2fma
d1xrsb2	52	d.230.4.1	d.230.4	1xrs
d1vr4a1	103	d.230.5.1	d.230.5	1vr4
d2jnaa1	96	d.230.6.1	d.230.6	2jna
d2noca1	91	d.230.6.1	d.230.6	2noc
d1ocya_	198	d.231.1.1	d.231.1	1ocy
d1oo0a_	144	d.232.1.1	d.232.1	1oo0
d1gpqa_	127	d.233.1.1	d.233.1	1gpq
d1o8ra_	94	d.234.1.1	d.234.1	1o8r
d1nyna_	111	d.235.1.1	d.235.1	1nyn
d1t95a2	76	d.235.1.2	d.235.1	1t95
d1nr3a_	122	d.236.1.1	d.236.1	1nr3
d1nija2	95	d.237.1.1	d.237.1	1nij
d1o22a_	149	d.238.1.1	d.238.1	1o22
d1odha_	157	d.239.1.1	d.239.1	1odh
d1jx4a1	101	d.240.1.1	d.240.1	1jx4
d1jiha1	120	d.240.1.1	d.240.1	1jih
d3gv7b2	103	d.240.1.1	d.240.1	3gv7
d2dpia1	98	d.240.1.1	d.240.1	2dpi
d1t94a1	97	d.240.1.1	d.240.1	1t94
d1k8ba_	52	d.241.1.1	d.241.1	1k8b
d2d74b1	101	d.241.1.0	d.241.1	2d74
d1p9ya_	117	d.241.2.1	d.241.2	1p9y
d1udxa3	76	d.242.1.1	d.242.1	1udx
d1v74a_	107	d.243.1.1	d.243.1	1v74
d2fhzb_	93	d.243.1.2	d.243.1	2fhz
d1t3ua_	92	d.244.1.1	d.244.1	1t3u
d1vlra2	101	d.246.1.1	d.246.1	1vlr
d1t23a_	93	d.247.1.1	d.247.1	1t23
d1txna_	259	d.248.1.1	d.248.1	1txn
d2aexa_	336	d.248.1.0	d.248.1	2aex
d1vloa2	274	d.250.1.1	d.250.1	1vlo
d1v5va2	310	d.250.1.1	d.250.1	1v5v
d1vlya2	241	d.250.1.1	d.250.1	1vly
d1pj5a4	315	d.250.1.1	d.250.1	1pj5
d1xzpa3	117	d.250.1.2	d.250.1	1xzp
d1pv5a_	261	d.251.1.1	d.251.1	1pv5
d1xkra_	205	d.252.1.1	d.252.1	1xkr
d1squa_	152	d.252.1.1	d.252.1	1squ
d1neia_	60	d.253.1.1	d.253.1	1nei
d2i9fa1	56	d.254.1.1	d.254.1	2i9f
d1p65a_	57	d.254.1.1	d.254.1	1p65
d2ge8a1	112	d.254.1.2	d.254.1	2ge8
d2ge7a1	107	d.254.1.2	d.254.1	2ge7
d2giba1	97	d.254.1.2	d.254.1	2gib
d5epwa_	104	d.254.1.0	d.254.1	5epw
d1wvqa_	163	d.256.1.0	d.256.1	1wvq
d1r53a_	287	d.258.1.1	d.258.1	1r53
d1um0a_	365	d.258.1.1	d.258.1	1um0
d2qhfa_	392	d.258.1.0	d.258.1	2qhf
d1m1la_	236	d.260.1.1	d.260.1	1m1l
d1uc2a_	480	d.261.1.1	d.261.1	1uc2
d4dwra1	401	d.261.1.1	d.261.1	4dwr
d1pc6a_	141	d.262.1.1	d.262.1	1pc6
d1n6za_	105	d.263.1.1	d.263.1	1n6z
d1v33a_	346	d.264.1.1	d.264.1	1v33
d1zt2a1	327	d.264.1.1	d.264.1	1zt2
d1ro2a_	210	d.264.1.2	d.264.1	1ro2
d2atza1	176	d.264.1.3	d.264.1	2atz
d1dj0a_	264	d.265.1.1	d.265.1	1dj0
d1k8wa5	242	d.265.1.2	d.265.1	1k8w
d2apoa2	219	d.265.1.2	d.265.1	2apo
d1sgva2	205	d.265.1.2	d.265.1	1sgv
d2ab4a2	228	d.265.1.2	d.265.1	2ab4
d1r3ea2	228	d.265.1.2	d.265.1	1r3e
d1v9ka_	227	d.265.1.3	d.265.1	1v9k
d1v9fa_	250	d.265.1.3	d.265.1	1v9f
d1vioa1	172	d.265.1.3	d.265.1	1vio
d1szwa_	334	d.265.1.4	d.265.1	1szw
d1pu1a_	91	d.266.1.1	d.266.1	1pu1
d2ffma_	83	d.267.1.1	d.267.1	2ffm
d1vz0a2	93	d.268.1.1	d.268.1	1vz0
d1vk1a_	232	d.268.1.2	d.268.1	1vk1
d2hwja1	196	d.268.1.3	d.268.1	2hwj
d1xw3a1	110	d.268.1.4	d.268.1	1xw3
d1xhsa_	113	d.269.1.1	d.269.1	1xhs
d1sr9a3	115	d.270.1.1	d.270.1	1sr9
d1u2ca2	125	d.272.1.1	d.272.1	1u2c
d1vmha_	129	d.273.1.1	d.273.1	1vmh
d1vmja_	139	d.273.1.1	d.273.1	1vmj
d2cu5a_	129	d.273.1.0	d.273.1	2cu5
d2pk8a_	94	d.274.1.1	d.274.1	2pk8
d2gzta_	147	d.275.1.1	d.275.1	2gzt
d1wpua_	147	d.275.1.1	d.275.1	1wpu
d1ryla_	157	d.276.1.1	d.276.1	1ryl
d3sj5a_	185	d.278.1.1	d.278.1	3sj5
d2j3wb1	167	d.278.1.2	d.278.1	2j3w
d1sz7a_	159	d.278.1.2	d.278.1	1sz7
d1umga_	359	d.280.1.1	d.280.1	1umg
d1vcla3	149	d.281.1.1	d.281.1	1vcl
d1tlja_	189	d.282.1.1	d.282.1	1tlj
d1vl4a_	428	d.283.1.1	d.283.1	1vl4
